title,description,bedrooms,bathrooms,toilets,location,city,price
2 Bedrooms Flat,2 bedroom flat / apartment for rent,2,2,3,"Shapati, Bogije, Ibeju Lekki, Lagos",Lekki,500000
Serviced 3 Bedroom Flat With Boysquarter,3 bedroom flat / apartment for rent,3,3,4,"Oniru, Victoria Island (VI), Lagos",Victoria Island,4500000
Luxury Executive Miniflat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Igbo Efon, Lekki, Lagos",Lekki,1200000
Large 2 Bedroom Bungalow,2 bedroom flat / apartment for rent,2,2,3,"Igbo Efon, Lekki, Lagos",Lekki,1500000
A Specious Shared Apartment,Self contain (single rooms) for rent,0,1,1,"Langbasa In Harmony Estate, Badore, Ajah, Lagos",Ajah,350000
Beautiful 2 Bedroom Flat At Harmony Estate Up Stairs.,2 bedroom flat / apartment for rent,2,3,3,"Langbasa, Badore, Ajah, Lagos",Ajah,800000
A Nice Miniflat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Alasia Opposite Lbs, Alasia, Ajah, Lagos",Ajah,500000
A Nice 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Opposite Lbs, Alasia, Ajah, Lagos",Ajah,1000000
3 Bedroom Flat With A Bq Constant Power Supply,3 bedroom flat / apartment for rent,3,3,4,"Lekki Phase 1, Lekki, Lagos",Lekki,3500000
New Luxury 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Oniru Estate, Oniru, Victoria Island (VI), Lagos",Victoria Island,7500000
Luxurious Two Bedroom,2 bedroom flat / apartment for rent,2,3,2,"Owode Langbasa, Badore, Ajah, Lagos",Ajah,800000
Brandnew 3 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Ikota, Lekki, Lagos",Lekki,2500000
Self Service Beautiful 2 Bedroom Flat Upstairs,2 bedroom flat / apartment for rent,2,2,3,"Oniru Estate, Oniru, Victoria Island (VI), Lagos",Victoria Island,4000000
Luxurious Room And Parlour,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Remlek Badore, Badore, Ajah, Lagos",Ajah,600000
Exquisite Two Bedroom,2 bedroom flat / apartment for rent,2,2,3,"Westhood Estate, Badore, Ibeju Lekki, Lagos",Lekki,750000
"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
Luxury 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"By Eleganza 2nd Toll Gate Orchid, Lekki, Lagos",Lekki,2600000
Super Clean 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Orchid Road, Lekki, Lagos",Lekki,2800000
Serviced 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikeja GRA, Ikeja, Lagos",Ikeja,4000000
"4 Bedroom Flat + Swimming Pool, Gym & Bar",4 bedroom flat / apartment for rent,4,4,5,"Banana Island, Ikoyi, Lagos",Ikoyi,24000000
Luxury 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Victoria Island (VI), Lagos",Victoria Island,20000000
Spacious Upstairs Flat In A Well Secured Estate,3 bedroom flat / apartment for rent,3,3,4,"Thera Peace Zone Estate, By Aptech School, Sangotedo, Ajah, Lagos",Ajah,1500000
A Newly Renovated 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,3,"Off Brown Road, Aguda, Surulere, Lagos",Surulere,1200000
Standard Two Bedroom Flat,2 bedroom flat / apartment for rent,2,2,2,"Odobo Estate Okeira, Ogba, Ikeja, Lagos",Ikeja,700000
Potable 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Off Ogunnaike Street Shangisha, Magodo, Lagos",Magodo,1000000
2 Nos Of 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Odewole Noibi Street Okun, Ajah, Lagos",Ajah,1600000
Newly Built 4 Bedroom Semi-detached Duplex.,4 bedroom flat / apartment for rent,4,3,4,"Lekki Scheme 2, Ogombo, Ajah, Lagos",Ajah,3000000
3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Eputu, Ibeju Lekki, Lagos",Lekki,800000
Tastefully Finished Apartment,2 bedroom flat / apartment for rent,2,2,3,"Agungi, Lekki, Lagos",Lekki,2500000
3 Bedroom Flat On The 1st Floor,3 bedroom flat / apartment for rent,3,1,1,"Oshodi Street, Dolphin Estate, Lagos Island, Lagos",Island,1500000
Standard 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Badore, Ajah, Lagos",Ajah,700000
Spacious Massive 3 Bedroom Flat Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ado Road, Ajah, Lagos",Ajah,1600000
2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,3,3,"Iba, Ojo, Lagos",Ojo,400000
Spacious Miniflat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Agungi, Lekki, Lagos",Lekki,1200000
Magnificent 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Agungi, Lekki, Lagos",Lekki,2500000
Brand New Mini Flat Available,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Orchid Road, Lekki, Lagos",Lekki,1600000
"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
4 Bedroom Service Apartment,4 bedroom flat / apartment for rent,4,4,4,"Ikeja GRA, Ikeja, Lagos",Ikeja,4500000
"Serviced 3 Bedroom Flats With 1 Bq Each, Fitted Kitchen, Pop Ceiling,",3 bedroom flat / apartment for rent,3,3,4,"Ikeja GRA, Ikeja, Lagos",Ikeja,4000000
4 Bedrooms Apartment,4 bedroom flat / apartment for rent,4,3,4,"Off Adeyemo Alakija, Ikeja GRA, Ikeja, Lagos",Ikeja,4500000
Service 3 Bedrooms Flat,3 bedroom flat / apartment for rent,3,2,3,"Off Adeyemo Alakija, Ikeja GRA, Ikeja, Lagos",Ikeja,4000000
An Executive 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,3,"Ogunfayo., Ibeju Lekki, Lagos",Lekki,650000
Newly Built 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Itire-Ikate, Surulere, Lagos",Surulere,1500000
3 Bedroom Penthouse + Bq,3 bedroom flat / apartment for rent,3,3,4,"Banana Island, Ikoyi, Lagos",Ikoyi,15000000
Luxury Furnished 4 Bedroom Flat With Swimming Pool And Gym,4 bedroom flat / apartment for rent,4,4,5,"Banana Island, Ikoyi, Lagos",Ikoyi,25000000
Super-sharp & Decent 2-bedroom Apartment,2 bedroom flat / apartment for rent,2,3,3,"Badore, Ajah, Lagos",Ajah,800000
3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Lekki Phase 1, Lekki, Lagos",Lekki,6000000
Brand New,3 bedroom flat / apartment for rent,3,2,3,"Oniru, Victoria Island (VI), Lagos",Victoria Island,6000000
2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,2,"Lagos Business School, Ajah, Lagos",Ajah,1500000
Luxury 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Lekki Phase 1, Lekki, Lagos",Lekki,4000000
Newly Built 2 Bedroom,2 bedroom flat / apartment for rent,2,3,3,"Progressive Est Baruwa Ipaja Road, Baruwa, Ipaja, Lagos",Ipaja,650000
Comely 4 Bedroom With Office Space Now Available,4 bedroom flat / apartment for rent,4,4,6,"Oral Estate, Ikota, Lekki, Lagos",Lekki,4000000
Sharp 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,"In Orchid Road, Lekki, Lagos",Lekki,1500000
Very Nice And Spacious 2 Bedroom Flats All Rooms Ensuite,2 bedroom flat / apartment for rent,2,2,3,"Marshyhill Estate, Addo Road, Ajah, Lagos",Ajah,1500000
Luxurious 2 Bedroom,2 bedroom flat / apartment for rent,2,3,3,"Badore, Ajah, Lagos",Ajah,800000
Tastefully Finished Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,700000
La Galaxy Self Containec Shared Apartment Very Spacious,Self contain (single rooms) for rent,0,1,1,"Badore, Ajah, Lagos",Ajah,350000
An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,15000000
Furnished 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,3,"Anthony Enahoro Estate, Ogba, Ikeja, Lagos",Ikeja,1800000
Brand New 3 Bedroom En-suite Service Apartment,3 bedroom flat / apartment for rent,3,3,4,"Elf, Marwa, Ikate, Lekki, Lagos",Lekki,5000000
Luxury 3 Bedroom Flat.,3 bedroom flat / apartment for rent,3,2,3,"Millennium Estate, Anthony, Maryland, Lagos",Maryland,3000000
Nice 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,1,"Ogombo, Ajah, Lagos",Ajah,650000
Tastefully Finished Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,600000
Tastefully Finished Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,900000
Spacious 2 Bedroom,2 bedroom flat / apartment for rent,2,2,3,"Parkview, Ikoyi, Lagos",Ikoyi,3500000
A Well Finished Room And Pallor,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,550000
Tastefully Finished Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,600000
Exquisite Clean 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,1,1,"Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",Lekki,1800000
Brand New Stand Alone Mini Flat With Personal Kitchen,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Orchid Road, Lekki, Lagos",Lekki,1500000
Tastefully Finished With Style Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,700000
A Nice 4 Bedroom Apartment,4 bedroom flat / apartment for rent,4,4,5,"Ilasan, Ikate, Lekki, Lagos",Lekki,5000000
5 Bedrooms Terrace Duplex With A Bq,5 bedroom flat / apartment for rent,5,5,6,"Idado Estate, Idado, Lekki, Lagos",Lekki,4000000
Lovely 2 Bedrooms Apartment,2 bedroom flat / apartment for rent,2,1,3,"Lekki County, Lekki, Lagos",Lekki,2200000
"A Room Self Contained, Shared Apartment",Self contain (single rooms) for rent,0,1,1,"Ikota, Lekki, Lagos",Lekki,650000
Practical And Well Sized 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,"Banana Island, Ikoyi, Lagos",Ikoyi,9000000
Luxury 3 Bedroom Apartment With Swimming Pool And Gym,3 bedroom flat / apartment for rent,3,3,4,"Banana Island, Ikoyi, Lagos",Ikoyi,15000000
A Newly Built & Exquisitely Finished Serviced 3 Bedroom Flat With Bq,3 bedroom flat / apartment for rent,3,3,4,"Off Awolowo Road., Ikoyi, Lagos",Ikoyi,7500000
Newly Refurbished Luxury 3 Bedroom Fully Finished And Fully Serviced,3 bedroom flat / apartment for rent,3,4,4,"Off Hakeem Dickson Street, Lekki Phase 1, Lekki, Lagos",Lekki,4000000
An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,15000000
Well Maintained 2 Bedroom Ensuite,2 bedroom flat / apartment for rent,2,2,3,"Sangotedo, Ajah, Lagos",Ajah,1100000
Newly Built 2 Bedrooms,2 bedroom flat / apartment for rent,2,2,3,"Aminkanle, Abule Egba, Agege, Lagos",Agege,600000
2 Bedrooms Flat,2 bedroom flat / apartment for rent,2,2,3,"Agungi, Lekki, Lagos",Lekki,2500000
2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,"Lekki Scheme 2, Lekki, Lagos",Lekki,1500000
Well Maintained 3 Bedrooms Ensuite,3 bedroom flat / apartment for rent,3,3,4,"Sangotedo, Ajah, Lagos",Ajah,1800000
Clean Room And Parlour,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Ogombo, Ajah, Lagos",Ajah,600000
Luxurious 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Ikate Elegushi, Lekki, Lagos",Lekki,4000000
4 Bedrooms Teraces,4 bedroom flat / apartment for rent,4,4,5,"Osapa London, Lekki, Lagos",Lekki,3500000
2 Bedrooms Flat,2 bedroom flat / apartment for rent,2,2,3,"Osapa London, Lekki, Lagos",Lekki,3000000
3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,4,3,"Ikate, Lekki, Lagos",Lekki,4000000
A Sharp Two Bedroom Flat In A Good Estate,2 bedroom flat / apartment for rent,2,3,3,"Harmony Estate, Owode Lamgbasa, Ajah, Lagos",Ajah,950000
3 Bedrooms Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikate, Lekki, Lagos",Lekki,4000000
3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,5000000
"A Decent Self Contained, Sharing Kitchen And Toilet",Self contain (single rooms) for rent,0,1,1,"Royal Palm Will Estate, Badore, Ajah, Lagos",Ajah,200000
Nice And Standard 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Agungi, Lekki, Lagos",Lekki,2500000
Fresh Self Contained,Self contain (single rooms) for rent,0,1,1,"Osapa, Lekki, Lagos",Lekki,900000
Luxury 3 Bedroom Flat With Excellent Facilities,3 bedroom flat / apartment for rent,3,2,3,"Ikoyi, Lagos",Ikoyi,12000000
A Brand Newly Built Ensuites Modern 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Ebute Metta East, Yaba, Lagos",Yaba,1400000
Brand Newly Built Ensuite Modern 2 Bedrooms Flat,2 bedroom flat / apartment for rent,2,2,3,"Ebute Metta East, Yaba, Lagos",Yaba,1200000
2 Bedroom Flat Apartment,2 bedroom flat / apartment for rent,2,1,1,"Harmony Estate, Ajah, Lagos",Ajah,950000
An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,15000000
Luxurious 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Ikorodu, Lagos",Ikorodu,700000
"Big And Spacious 2 Bedroom Flat, 24 Hours Of Electricity",2 bedroom flat / apartment for rent,2,2,3,"Lekki Phase 1, Lekki, Lagos",Lekki,4000000
Self Contained Room And Shared Apartments,Self contain (single rooms) for rent,0,1,1,"Owode, Langbasa, Ado, Ajah, Lagos",Ajah,300000
A Lovely Mini Flat With Modern Facilities,1 bedroom mini flat (room and parlour) for rent,1,1,1,"GRA, Ogudu, Lagos",Ogudu,1200000
Luxury And Newly Built 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,"Lagos Business School, Ajah, Lagos",Ajah,1500000
Newly Built And Spacious 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,2,4,"Old Ikoyi, Ikoyi, Lagos",Ikoyi,7000000
"A Neely Built 2 Bedroom Flat, Ensuite",2 bedroom flat / apartment for rent,2,2,3,"Abeokuta Street, Ebute Metta East, Yaba, Lagos",Yaba,1400000
Located In A Well Secured Estate,3 bedroom flat / apartment for rent,3,3,4,"By Aptech, Sangotedo, Ajah, Lagos",Ajah,1500000
Fully Serviced 3 Bedrooms Apartment,3 bedroom flat / apartment for rent,3,3,3,"Lekki Phase One Estate, Lekki, Lagos",Lekki,6000000
Luxurious 3 Bedroom Flat In A Topnotch Location,3 bedroom flat / apartment for rent,3,3,4,"Lekki Phase 1, Lekki, Lagos",Lekki,3500000
A Luxury Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Seaside Estate, Badore, Ajah, Lagos",Ajah,1000000
Newly Built 3 Bedroom Flat With Spacious Rooms,3 bedroom flat / apartment for rent,3,2,3,"Thomas Estate, Ajah, Lagos",Ajah,2300000
Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Hopeville Estate, Sangotedo, Ajah, Lagos",Ajah,450000
Spacious And Newly Built Three Bedroom Flat,3 bedroom flat / apartment for rent,3,4,4,"Jonsland, Ifako, Gbagada, Lagos",Gbagada,1500000
Luxury And Executive Miniflat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Soluyi, Gbagada, Lagos",Gbagada,900000
Block Of Flats,6 bedroom flat / apartment for rent,6,6,6,"Oniru, Victoria Island (VI), Lagos",Victoria Island,33000000
Tastefully Finished And Serviced 2 Bedroom Apartment,2 bedroom flat / apartment for rent,2,2,3,"Osapa, Lekki, Lagos",Lekki,3000000
Nearly Finished 1 Bedroom Apartment With A Newly Finished Wardrobe.,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Goodnews, Ogombo, Ajah, Lagos",Ajah,600000
Fully Furnished Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Providence, Lekki Phase 1, Lekki, Lagos",Lekki,3000000
Executive Self Contained,Self contain (single rooms) for rent,0,1,1,"Admiralty Way, Lekki Phase 1, Lekki, Lagos",Lekki,1100000
An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,15000000
Luxury 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Osapa, Lekki, Lagos",Lekki,3500000
Luxury 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Badore, Ajah, Lagos",Ajah,1300000
3 Bedroom Apartments,3 bedroom flat / apartment for rent,3,3,4,"Oniru, Victoria Island (VI), Lagos",Victoria Island,6500000
Furnished Apartments,2 bedroom flat / apartment for rent,2,2,3,"Lekki Phase 1, Lekki, Lagos",Lekki,4500000
Luxury 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Lekki County, Ikota, Lekki, Lagos",Lekki,3000000
New Remodelled Luxury 1 Bedroom Serviced Mini Flat With Air Conditioning,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Abraham Adesanya Estate, Ajah, Lagos",Ajah,1500000
Spacious 3 Bedroom Flat With 2 Balconies In A Big Compound (upstairs),3 bedroom flat / apartment for rent,3,2,3,"Hughes Avenue, Alagomeji, Yaba, Lagos",Yaba,1500000
Modern Mini Flat,1 bedroom flat / apartment for rent,1,1,1,"Harmony Estate, Iyana Ipaja, Ipaja, Lagos",Ipaja,400000
"Newly Built Luxury 1 Bedroom Apartment, Fully Finished And Fully Serviced",1 bedroom mini flat (room and parlour) for rent,1,1,1,"Bera Estate, Chevron Drive, Lekki Expressway, Lekki, Lagos",Lekki,1500000
Standard 3 Bedrooms,3 bedroom flat / apartment for rent,3,2,3,"Bolarinwa Street, Boys Town, Ipaja, Lagos",Ipaja,400000
Newly Built Luxury 3 Bedroom Fully Finished And Fully Serviced Apartment,3 bedroom flat / apartment for rent,3,4,4,"Ikota Villa Estate, Ikota, Lekki, Lagos",Lekki,2500000
A Sharp Three Bedroom Flat,3 bedroom flat / apartment for rent,3,2,3,"Seaside Estate, Badore, Ajah, Lagos",Ajah,1100000
Luxury 3 Bedroom Flat And A Room Bq With Excellent Facilities,3 bedroom flat / apartment for rent,3,3,3,"Lekki Phase 1, Lekki, Lagos",Lekki,5000000
A Sharp Mini Flat In A Decent Estate,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Greenvile Estate, Badore, Ajah, Lagos",Ajah,600000
Newly Remodelled Luxury 1 Bedroom Fully Finished & Serviced Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Parkview Estate, Ikoyi, Lagos",Ikoyi,4000000
3 Bedrooms,3 bedroom flat / apartment for rent,3,3,4,"Ikate Elegushi, Lekki, Lagos",Lekki,5000000
Luxury Fully Furnished And Serviced 2 Bedroom With Excellent Facilities,2 bedroom flat / apartment for rent,2,2,3,"Lekki Phase 1, Lekki, Lagos",Lekki,6000000
Newly Built Luxury 3 Bedroom Fully Finished And Fully Serviced Apartment,3 bedroom flat / apartment for rent,3,4,4,"Lekki Phase 1, Lekki, Lagos",Lekki,4000000
"Brand New Room And Parlour, Upstairs",1 bedroom mini flat (room and parlour) for rent,1,1,1,"After Sky Mall, Sangotedo, Ajah, Lagos",Ajah,1100000
3 Bedroom Flat,3 bedroom flat / apartment for rent,3,2,3,"Ikate, Lekki, Lagos",Lekki,4000000
"Renovated Block Of City View 4 Bedroom Apartments With Bq, Tennis, Squash",4 bedroom flat / apartment for rent,4,4,5,"Banana Island Estate, Banana Island, Ikoyi, Lagos",Ikoyi,13000000
A Sharp Mini Flat In A Good Estate,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Greenvile Estate, Badore, Ajah, Lagos",Ajah,700000
A Room And Parlour,1 bedroom flat / apartment for rent,1,1,1,"Mowo Nla, Ikorodu, Lagos",Ikorodu,200000
"Standard Room In A Duplex, Shared Kitchen Only",Self contain (single rooms) for rent,0,1,1,"Osapa, Lekki, Lagos",Lekki,900000
Newly Built 3 Bedroom Flat At A Cool Location,3 bedroom flat / apartment for rent,3,4,4,"New London Baruwa - Ipaja Road, Ipaja, Lagos",Ipaja,1000000
Clean 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Ogombo, Ajah, Lagos",Ajah,900000
3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"No. 6, Gbaja Street, Surulere, Lagos",Surulere,2000000
Exquisite Shared Apartment,Self contain (single rooms) for rent,0,1,1,"Even Estate, Badore, Ajah, Lagos",Ajah,300000
Room And Palour,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Behind Mayfair Garden, Awoyaya, Ibeju Lekki, Lagos",Lekki,700000
Luxury 3 Bedroom Apaprtment,3 bedroom flat / apartment for rent,3,4,4,"Lekki County, Lekki, Lagos",Lekki,2500000
Luxurious Three Bedroom,3 bedroom flat / apartment for rent,3,4,3,"Ado Road, Badore, Ajah, Lagos",Ajah,1700000
A Sharp Room And Parlour In A Good Estate,1 bedroom flat / apartment for rent,1,1,1,"Badore, Ajah, Lagos",Ajah,600000
A Three Bedroom Service Apartment In A Secured Estate,3 bedroom flat / apartment for rent,3,4,4,"Ikate, Lekki, Lagos",Lekki,3500000
Executive 3 Bedroom Flat,3 bedroom flat / apartment for rent,3,3,4,"Thomas Estate, Ajah, Lagos",Ajah,2500000
Newly Renovated One Bedroom Apartment,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Lamgbasa, Ajah, Lagos",Ajah,400000
Well Maintained 2 Bedroom Flat,2 bedroom flat / apartment for rent,2,2,3,"Otunla, Lakowe, Ibeju Lekki, Lagos",Lekki,750000
Luxury 2 Bedroom Flat With Excellent Facilities.,2 bedroom flat / apartment for rent,2,1,2,"Palm-grove Estate, Onipanu, Shomolu, Lagos",Shomolu,3000000
Nice Executive 3 Bedroom,3 bedroom flat / apartment for rent,3,3,3,"Shomolu, Lagos",Shomolu,1300000
3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,3,"Adesina Street, Ijesha, Surulere, Lagos",Surulere,1300000
Brand New Executive 2 Bedrooms Luxury Apartment,2 bedroom flat / apartment for rent,2,2,3,"Silver View Gardens Estate @ Lagos Business School Ajah, Ajah, Lagos",Ajah,1750000
Brand New Spacious Mini Flat,1 bedroom mini flat (room and parlour) for rent,1,1,1,"Cele Bustop, Badore, Ajah, Lagos",Ajah,700000
An Exquisite And Luxurious 3 Bedroom Apartment,3 bedroom flat / apartment for rent,3,3,4,"Ikoyi, Lagos",Ikoyi,15000000
2 Bedrooms Flat,2 bedroom flat / apartment for rent,2,2,3,"Osapa London, Osapa, Lekki, Lagos",Lekki,2500000
